227070	[227070, 1901, 2, -9.0]
227070	[227070, 1901, 2, 8.0]
227070	[227070, 1901, 2, 11.0]
227070	[227070, 1901, 2, 4.0]
227070	[227070, 1901, 2, 11.0]
227070	[227070, 1901, 2, -10.0]
227070	[227070, 1901, 2, 2.0]
227070	[227070, 1901, 2, 7.0]
227070	[227070, 1901, 2, 7.0]
227070	[227070, 1901, 2, 3.0]
227070	[227070, 1901, 2, 7.0]
227070	[227070, 1901, 2, 7.0]
227070	[227070, 1901, 2, 11.0]
227070	[227070, 1901, 2, 18.0]
227070	[227070, 1901, 2, 13.0]
227070	[227070, 1901, 2, 20.0]
227070	[227070, 1901, 2, 14.0]
227070	[227070, 1901, 2, 9.0]
227070	[227070, 1901, 2, 3.0]
227070	[227070, 1901, 2, 9.0]
227070	[227070, 1901, 2, 7.0]
227070	[227070, 1901, 2, 13.0]
227070	[227070, 1901, 2, 19.0]
227070	[227070, 1901, 2, 9.0]
227070	[227070, 1901, 2, -6.0]
227070	[227070, 1901, 2, 2.0]
227070	[227070, 1901, 2, 0.0]
227070	[227070, 1901, 2, 8.0]
227070	[227070, 1901, 2, 11.0]
227070	[227070, 1901, 2, 1.0]
227070	[227070, 1901, 2, 8.0]
227070	[227070, 1901, 2, 21.0]
227070	[227070, 1901, 2, 19.0]
227070	[227070, 1901, 2, 17.0]
227070	[227070, 1901, 2, 21.0]
227070	[227070, 1901, 2, 11.0]
227070	[227070, 1901, 3, -4.0]
227070	[227070, 1901, 3, 15.0]
227070	[227070, 1901, 3, 8.0]
227070	[227070, 1901, 3, 5.0]
227070	[227070, 1901, 3, 18.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 3, 28.0]
227070	[227070, 1901, 3, 27.0]
227070	[227070, 1901, 3, 26.0]
227070	[227070, 1901, 3, 28.0]
227070	[227070, 1901, 3, 22.0]
227070	[227070, 1901, 3, 19.0]
227070	[227070, 1901, 3, 22.0]
227070	[227070, 1901, 3, 24.0]
227070	[227070, 1901, 3, 18.0]
227070	[227070, 1901, 3, 24.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 3, 9.0]
227070	[227070, 1901, 3, 22.0]
227070	[227070, 1901, 3, 8.0]
227070	[227070, 1901, 3, -2.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 3, 1.0]
227070	[227070, 1901, 3, -3.0]
227070	[227070, 1901, 3, 23.0]
227070	[227070, 1901, 3, 16.0]
227070	[227070, 1901, 3, 29.0]
227070	[227070, 1901, 3, 36.0]
227070	[227070, 1901, 3, 29.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 3, 34.0]
227070	[227070, 1901, 3, 34.0]
227070	[227070, 1901, 3, 29.0]
227070	[227070, 1901, 3, 32.0]
227070	[227070, 1901, 3, 23.0]
227070	[227070, 1901, 3, 14.0]
227070	[227070, 1901, 3, 33.0]
227070	[227070, 1901, 3, 38.0]
227070	[227070, 1901, 3, 19.0]
227070	[227070, 1901, 3, 33.0]
227070	[227070, 1901, 3, 21.0]
227070	[227070, 1901, 3, -1.0]
227070	[227070, 1901, 3, 34.0]
227070	[227070, 1901, 3, 21.0]
227070	[227070, 1901, 3, 8.0]
227070	[227070, 1901, 3, 33.0]
227070	[227070, 1901, 3, 18.0]
227070	[227070, 1901, 3, 22.0]
